CustomerID,Age,Gender,Region,ContractType,MonthlyCharges,SignupDate
CUST_1832,,Female,Suburban,Prepaid,37.46,2020-07-03
CUST_1833,36.0,Male,Rural,Prepaid,62.77,2020-03-13
CUST_1834,33.0,Male,Rural,Yearly,25.92,2019-05-16
CUST_1835,,Male,Rural,Monthly,47.61,2023-03-25
CUST_1836,,Female,Suburban,Yearly,58.54,2020-10-13
CUST_1837,,Male,Urban,Yearly,34.7,2023-06-07
CUST_1838,65.0,Male,Rural,Prepaid,29.03,2021-07-01
CUST_1839,58.0,Male,Rural,Yearly,15.81,2018-06-16
CUST_1840,30.0,Female,Rural,Yearly,45.74,2019-01-19
CUST_1841,,Male,Urban,Prepaid,32.85,2022-12-11
CUST_1842,,Female,Rural,Yearly,63.15,2020-05-08
CUST_1843,,Female,Rural,Prepaid,26.73,2020-05-03
CUST_1844,,Female,Suburban,Monthly,57.93,2023-04-11
CUST_1845,53.0,Male,Rural,Prepaid,30.47,2021-12-10
CUST_1846,,Male,Suburban,Prepaid,27.3,2021-04-17
CUST_1847,55.0,Male,Urban,Monthly,31.95,2021-11-30
CUST_1848,,Female,Rural,Prepaid,66.13,2020-07-04
CUST_1849,22.0,Male,Rural,Monthly,31.96,2019-04-08
CUST_1850,60.0,Female,Suburban,Monthly,67.13,2020-08-01
CUST_1851,62.0,Male,Urban,Prepaid,53.04,2021-01-05
CUST_1852,68.0,Male,Urban,Prepaid,42.22,2018-12-06
CUST_1853,48.0,Male,Suburban,Monthly,34.22,2019-03-28
CUST_1854,,Male,Urban,Yearly,78.57,2018-02-08
CUST_1855,59.0,Female,Urban,Monthly,41.17,2022-05-01
CUST_1856,,Female,Urban,Monthly,41.24,2022-01-21
CUST_1857,49.0,Female,Urban,Monthly,71.77,2019-03-03
CUST_1858,60.0,Female,Urban,Prepaid,74.43,2018-07-20
CUST_1859,47.0,Male,Urban,Monthly,47.9,2022-03-05
CUST_1860,,Female,Urban,Yearly,67.76,2020-06-25
CUST_1861,48.0,Female,Urban,Monthly,40.81,2018-07-06
CUST_1862,,Female,Rural,Monthly,83.7,2022-09-04
CUST_1863,,Male,Suburban,Monthly,30.33,2019-06-18
CUST_1864,19.0,Female,Urban,Monthly,36.29,2019-12-17
CUST_1865,,Female,Suburban,Monthly,69.69,2018-04-18
CUST_1866,30.0,Male,Urban,Monthly,45.66,2022-03-12
CUST_1867,,Male,Urban,Monthly,70.58,2021-01-29
CUST_1868,,Female,Rural,Prepaid,43.01,2019-07-01
CUST_1869,56.0,Female,Suburban,Monthly,59.89,2021-11-20
CUST_1870,19.0,Male,Suburban,Yearly,39.61,2020-07-14
CUST_1871,49.0,Female,Rural,Prepaid,48.86,2021-03-13
CUST_1872,,Male,Rural,Yearly,30.79,2020-01-19
CUST_1873,,Female,Suburban,Prepaid,49.28,2021-08-28
CUST_1874,,Female,Urban,Prepaid,36.83,2021-06-27
CUST_1875,,Female,Urban,Monthly,81.09,2019-09-24
CUST_1876,58.0,Female,Suburban,Monthly,45.19,2022-07-09
CUST_1877,34.0,Female,Urban,Monthly,32.04,2020-06-21
CUST_1878,,Male,Rural,Prepaid,301.90000000000003,2019-09-01
CUST_1879,,Male,Rural,Prepaid,31.88,2021-09-18
CUST_1880,51.0,Female,Rural,Monthly,63.15,2020-01-21
CUST_1881,41.0,Female,Suburban,Prepaid,41.63,2023-02-07
CUST_1882,,Female,Suburban,Monthly,49.43,2019-05-01
CUST_1883,52.0,Male,Suburban,Monthly,47.15,2019-10-05
CUST_1884,65.0,Male,Urban,Monthly,46.19,2018-12-28
CUST_1885,,Male,Suburban,Prepaid,50.93,2018-03-05
CUST_1886,36.0,Male,Suburban,Prepaid,40.05,2022-06-01
CUST_1887,,Male,Rural,Prepaid,33.62,2019-04-28
CUST_1888,24.0,Male,Urban,Prepaid,50.58,2018-05-31
CUST_1889,,Male,Urban,Monthly,44.03,2019-03-17
CUST_1890,58.0,Male,Rural,Yearly,30.82,2023-02-23
CUST_1891,49.0,Female,Urban,Prepaid,59.21,2020-02-13
CUST_1892,51.0,Male,Suburban,Prepaid,49.75,2018-10-02
CUST_1893,45.0,Male,Urban,Prepaid,33.7,2020-01-29
CUST_1894,32.0,Male,Rural,Yearly,46.43,2018-11-22
CUST_1895,47.0,Male,Urban,Prepaid,47.83,2018-05-05
CUST_1896,54.0,Female,Rural,Yearly,34.54,2022-11-21
CUST_1897,46.0,Male,Suburban,Prepaid,97.44,2021-10-03
CUST_1898,,Female,Suburban,Prepaid,49.88,2021-09-24
CUST_1899,21.0,Female,Rural,Prepaid,46.7,2018-05-10
CUST_1900,,Female,Suburban,Monthly,86.55,2019-12-03
CUST_1901,,Male,Suburban,Monthly,56.85,2018-11-16
CUST_1902,53.0,Male,Urban,Monthly,68.13,2018-09-20
CUST_1903,,Male,Suburban,Prepaid,51.41,2018-08-16
CUST_1904,,Female,Rural,Prepaid,50.96,2018-01-06
CUST_1905,44.0,Female,Suburban,Prepaid,37.17,2020-08-24
CUST_1906,,Female,Urban,Monthly,60.03,2022-11-04
CUST_1907,29.0,Female,Rural,Prepaid,77.73,2018-11-13
CUST_1908,39.0,Male,Suburban,Monthly,73.66,2018-01-25
CUST_1909,34.0,Male,Suburban,Prepaid,31.84,2022-10-21
CUST_1910,,Male,Suburban,Prepaid,77.89,2019-06-26
CUST_1911,,Female,Rural,Monthly,37.59,2019-12-02
CUST_1912,39.0,Female,Urban,Prepaid,35.89,2018-10-27
CUST_1913,43.0,Male,Rural,Monthly,36.71,2018-05-27
CUST_1914,35.0,Male,Rural,Prepaid,44.13,2022-04-13
CUST_1915,67.0,Female,Urban,Prepaid,21.01,2018-06-24
CUST_1916,,Male,Rural,Yearly,50.79,2023-06-09
CUST_1917,,Male,Rural,Prepaid,46.11,2021-08-21
CUST_1918,,Female,Suburban,Monthly,50.62,2023-01-22
CUST_1919,29.0,Female,Rural,Yearly,42.56,2020-01-10
CUST_1920,53.0,Female,Suburban,Prepaid,26.12,2023-03-13
CUST_1921,,Male,Rural,Yearly,46.09,2018-02-07
CUST_1922,69.0,Female,Suburban,Prepaid,68.31,2022-07-13
CUST_1923,29.0,Male,Suburban,Monthly,34.85,2019-01-26
CUST_1924,24.0,Male,Suburban,Monthly,36.84,2019-02-05
CUST_1925,46.0,Female,Urban,Yearly,56.82,2022-01-18
CUST_1926,28.0,Male,Rural,Monthly,31.43,2021-03-12
CUST_1927,50.0,Female,Rural,Monthly,53.39,2020-05-21
CUST_1928,,Female,Rural,Monthly,56.66,2018-04-02
CUST_1929,,Male,Urban,Prepaid,41.55,2021-04-27
CUST_1930,,Male,Suburban,Monthly,38.75,2020-12-11
CUST_1931,,Female,Rural,Prepaid,28.86,2022-01-29
CUST_1932,68.0,Female,Urban,Monthly,38.13,2019-07-22
CUST_1933,28.0,Female,Urban,Monthly,58.52,2019-12-02
CUST_1934,,Female,Rural,Yearly,62.57,2018-05-29
CUST_1935,43.0,Female,Suburban,Monthly,50.96,2019-08-24
CUST_1936,,Female,Urban,Monthly,40.78,2023-05-03
CUST_1937,63.0,Male,Rural,Prepaid,51.1,2022-06-21
CUST_1938,51.0,Male,Suburban,Prepaid,37.73,2022-07-13
CUST_1939,46.0,Male,Urban,Monthly,52.69,2021-12-31
CUST_1940,,Male,Urban,Monthly,61.2,2022-07-08
CUST_1941,34.0,Female,Rural,Monthly,43.02,2018-08-31
CUST_1942,,Male,Rural,Monthly,37.95,2018-02-22
CUST_1943,,Male,Suburban,Prepaid,42.68,2018-07-27
CUST_1944,,Female,Rural,Monthly,66.31,2018-09-17
CUST_1945,,Male,Rural,Prepaid,91.87,2021-02-03
CUST_1946,32.0,Female,Suburban,Prepaid,59.73,2019-08-19
CUST_1947,46.0,Female,Rural,Prepaid,48.9,2018-09-17
CUST_1948,,Female,Suburban,Monthly,35.4,2020-12-11
CUST_1949,28.0,Female,Suburban,Monthly,34.47,2022-10-01
CUST_1950,69.0,Female,Suburban,Prepaid,56.41,2022-03-09
CUST_1951,49.0,Male,Rural,Monthly,38.3,2019-06-17
CUST_1952,19.0,Male,Suburban,Prepaid,65.34,2022-02-11
CUST_1953,64.0,Male,Rural,Yearly,40.95,2020-05-09
CUST_1954,31.0,Female,Suburban,Monthly,71.35,2018-12-31
CUST_1955,,Male,Rural,Prepaid,43.86,2019-09-07
CUST_1956,39.0,Male,Suburban,Yearly,67.0,2020-10-14
CUST_1957,,Male,Urban,Prepaid,60.1,2020-09-30
CUST_1958,,Male,Urban,Monthly,62.7,2020-10-31
CUST_1959,20.0,Female,Urban,Monthly,48.97,2023-01-09
CUST_1960,,Male,Suburban,Prepaid,40.04,2022-09-05
CUST_1961,,Female,Rural,Monthly,65.14,2022-08-24
CUST_1962,45.0,Female,Suburban,Prepaid,76.9,2020-02-19
CUST_1963,46.0,Male,Suburban,Yearly,34.96,2023-01-30
CUST_1964,38.0,Female,Suburban,Prepaid,57.13,2022-05-09
CUST_1965,,Female,Suburban,Prepaid,57.08,2022-10-19
CUST_1966,33.0,Female,Rural,Monthly,52.49,2023-06-11
CUST_1967,,Female,Suburban,Prepaid,71.47,2019-09-07
CUST_1968,37.0,Female,Urban,Monthly,38.37,2022-08-24
CUST_1969,,Female,Urban,Yearly,66.48,2019-04-25
CUST_1970,36.0,Female,Urban,Monthly,45.84,2018-07-16
CUST_1971,,Male,Suburban,Prepaid,14.95,2022-05-04
CUST_1972,20.0,Male,Rural,Monthly,28.14,2023-05-25
CUST_1973,18.0,Female,Rural,Yearly,50.54,2021-05-09
CUST_1974,55.0,Female,Rural,Prepaid,68.3,2022-01-07
CUST_1975,32.0,Male,Suburban,Monthly,66.22,2022-10-18
CUST_1976,51.0,Male,Rural,Prepaid,51.58,2020-05-25
CUST_1977,,Male,Urban,Yearly,32.82,2018-08-20
CUST_1978,66.0,Male,Rural,Monthly,31.89,2020-09-07
CUST_1979,42.0,Female,Suburban,Yearly,56.31,2022-08-03
CUST_1980,41.0,Female,Suburban,Yearly,49.37,2018-12-22
CUST_1981,29.0,Male,Rural,Prepaid,64.56,2019-01-17
CUST_1982,35.0,Male,Suburban,Prepaid,45.02,2022-01-27
CUST_1983,32.0,Male,Rural,Prepaid,38.42,2021-08-19
CUST_1984,,Male,Rural,Prepaid,45.83,2022-10-19
CUST_1985,33.0,Female,Urban,Monthly,49.8,2023-02-02
CUST_1986,44.0,Male,Suburban,Monthly,97.55000000000001,2023-03-15
CUST_1987,25.0,Male,Urban,Prepaid,57.09,2019-08-11
CUST_1988,63.0,Male,Suburban,Monthly,52.14,2022-08-29
CUST_1989,42.0,Female,Rural,Monthly,64.21,2020-06-10
CUST_1990,,Female,Suburban,Prepaid,61.7,2023-03-24
CUST_1991,,Female,Rural,Prepaid,66.25,2022-05-23
CUST_1992,25.0,Male,Suburban,Monthly,75.21,2023-01-06
CUST_1993,,Male,Urban,Monthly,52.09,2020-11-23
CUST_1994,44.0,Male,Urban,Yearly,16.9,2018-03-20
CUST_1995,,Female,Rural,Prepaid,62.92,2018-08-25
CUST_1996,67.0,Female,Urban,Monthly,67.99,2021-08-09
CUST_1997,69.0,Male,Rural,Monthly,46.59,2023-05-30
CUST_1998,,Male,Rural,Prepaid,19.75,2023-02-12
CUST_1999,20.0,Female,Rural,Prepaid,65.6,2019-09-24
CUST_2000,46.0,Male,Suburban,Prepaid,49.71,2020-05-10
CUST_2001,61.0,Male,Rural,Prepaid,29.98,2022-09-12
CUST_2002,41.0,Male,Urban,Prepaid,45.99,2018-01-17
CUST_2003,,Female,Suburban,Monthly,49.93,2021-08-25
CUST_2004,37.0,Male,Urban,Monthly,45.98,2018-04-30
CUST_2005,63.0,Male,Rural,Monthly,42.42,2018-12-11
CUST_2006,32.0,Male,Rural,Prepaid,64.28,2019-03-06
CUST_2007,42.0,Male,Urban,Monthly,70.27,2019-07-19
CUST_2008,,Female,Suburban,Monthly,78.98,2020-06-21
CUST_2009,,Female,Urban,Yearly,34.94,2022-12-21
CUST_2010,24.0,Female,Rural,Yearly,69.51,2021-02-25
CUST_2011,,Male,Suburban,Monthly,52.86,2019-02-03
CUST_2012,61.0,Female,Rural,Monthly,55.64,2023-05-01
CUST_2013,,Male,Rural,Prepaid,68.22,2022-11-09
CUST_2014,,Female,Urban,Prepaid,49.25,2021-10-13
CUST_2015,26.0,Male,Rural,Yearly,47.26,2022-11-07
CUST_2016,55.0,Female,Urban,Monthly,39.6,2019-04-08
CUST_2017,65.0,Female,Suburban,Monthly,32.5,2019-03-11
CUST_2018,,Female,Rural,Yearly,40.51,2019-04-01
CUST_2019,,Male,Rural,Monthly,52.57,2018-07-26
CUST_2020,41.0,Male,Suburban,Prepaid,49.25,2018-01-08
CUST_2021,,Male,Urban,Prepaid,44.29,2018-06-28
CUST_2022,,Female,Rural,Prepaid,44.75,2019-01-21
CUST_2023,,Male,Suburban,Monthly,65.77,2018-07-30
CUST_2024,34.0,Male,Rural,Monthly,52.63,2019-10-18
CUST_2025,,Male,Urban,Yearly,35.1,2022-06-07
CUST_2026,38.0,Male,Urban,Monthly,50.87,2022-08-06
CUST_2027,35.0,Male,Urban,Prepaid,59.24,2022-04-19
CUST_2028,47.0,Male,Urban,Prepaid,64.35,2019-09-26
CUST_2029,,Female,Suburban,Monthly,58.46,2019-02-01
CUST_2030,,Female,Rural,Yearly,62.73,2022-04-25
CUST_2031,64.0,Male,Suburban,Prepaid,57.59,2018-08-18
CUST_2032,48.0,Female,Urban,Yearly,19.9,2023-05-09
CUST_2033,,Female,Urban,Prepaid,47.6,2022-11-24
CUST_2034,49.0,Male,Urban,Prepaid,48.65,2020-09-10
CUST_2035,28.0,Male,Urban,Yearly,80.59,2018-03-11
CUST_2036,62.0,Female,Rural,Prepaid,61.39,2022-02-22
CUST_2037,42.0,Male,Urban,Monthly,45.64,2018-08-01
CUST_2038,,Female,Rural,Prepaid,38.41,2018-11-28
CUST_2039,,Female,Urban,Yearly,44.84,2018-11-01
CUST_2040,,Female,Rural,Yearly,37.87,2023-03-06
CUST_2041,,Male,Rural,Yearly,82.7,2018-01-16
CUST_2042,28.0,Female,Urban,Prepaid,49.77,2022-06-12
CUST_2043,39.0,Male,Suburban,Prepaid,62.37,2020-09-27
CUST_2044,,Male,Suburban,Monthly,57.73,2020-02-09
CUST_2045,41.0,Male,Suburban,Prepaid,59.86,2021-07-25
CUST_2046,58.0,Male,Suburban,Monthly,36.79,2020-08-14
CUST_2047,34.0,Male,Suburban,Monthly,70.06,2020-12-31
CUST_2048,29.0,Female,Urban,Prepaid,48.68,2018-01-26
CUST_2049,63.0,Male,Urban,Monthly,72.51,2020-10-14
CUST_2050,49.0,Male,Urban,Yearly,56.39,2022-05-23
CUST_2051,32.0,Male,Urban,Yearly,76.31,2023-01-25
CUST_2052,33.0,Male,Urban,Prepaid,59.0,2022-08-20
CUST_2053,39.0,Male,Urban,Prepaid,47.22,2018-01-20
CUST_2054,,Female,Rural,Prepaid,71.08,2018-11-28
CUST_2055,,Male,Rural,Prepaid,52.07,2019-02-26
CUST_2056,50.0,Male,Urban,Prepaid,58.07,2020-04-30
CUST_2057,,Female,Urban,Yearly,51.34,2019-10-17
CUST_2058,57.0,Male,Rural,Prepaid,41.89,2022-09-10
CUST_2059,,Female,Rural,Prepaid,47.61,2022-08-28
CUST_2060,67.0,Female,Urban,Prepaid,60.67,2021-03-25
CUST_2061,50.0,Female,Rural,Prepaid,64.58,2022-10-25
CUST_2062,,Female,Suburban,Prepaid,19.71,2019-07-24
CUST_2063,50.0,Male,Suburban,Monthly,54.8,2020-01-06
CUST_2064,,Male,Suburban,Monthly,48.83,2023-01-28
CUST_2065,58.0,Female,Rural,Prepaid,29.45,2020-09-24
CUST_2066,30.0,Female,Urban,Prepaid,62.86,2018-03-23
CUST_2067,,Male,Urban,Monthly,77.1,2019-11-17
CUST_2068,50.0,Female,Urban,Prepaid,72.23,2022-01-04
CUST_2069,30.0,Female,Rural,Prepaid,15.0,2022-08-26
CUST_2070,69.0,Female,Rural,Yearly,54.87,2019-03-09
CUST_2071,43.0,Male,Suburban,Monthly,40.26,2020-08-12
CUST_2072,39.0,Female,Rural,Monthly,43.28,2021-09-11
CUST_2073,56.0,Male,Suburban,Yearly,46.22,2022-08-06
CUST_2074,19.0,Male,Suburban,Monthly,16.66,2022-01-28
CUST_2075,,Male,Urban,Yearly,19.13,2021-01-16
CUST_2076,56.0,Female,Rural,Yearly,51.28,2021-12-17
CUST_2077,43.0,Female,Urban,Prepaid,53.72,2019-09-02
CUST_2078,,Male,Urban,Yearly,47.07,2021-05-11
CUST_2079,,Male,Rural,Prepaid,31.27,2022-11-25
CUST_2080,32.0,Male,Rural,Prepaid,43.94,2020-10-23
CUST_2081,,Female,Suburban,Yearly,71.68,2022-08-29
CUST_2082,59.0,Female,Suburban,Yearly,44.56,2018-07-14
CUST_2083,61.0,Male,Suburban,Monthly,42.46,2018-12-31
CUST_2084,66.0,Male,Suburban,Prepaid,68.55,2023-01-21
CUST_2085,57.0,Female,Urban,Monthly,46.76,2022-07-11
CUST_2086,28.0,Male,Urban,Monthly,60.21,2021-01-29
CUST_2087,20.0,Female,Rural,Prepaid,56.91,2023-05-01
CUST_2088,23.0,Female,Suburban,Yearly,36.62,2023-06-19
CUST_2089,26.0,Male,Suburban,Prepaid,35.14,2019-05-31
CUST_2090,23.0,Male,Suburban,Prepaid,29.78,2019-02-05
CUST_2091,26.0,Female,Urban,Prepaid,34.85,2018-10-16
CUST_2092,56.0,Female,Rural,Prepaid,62.4,2019-07-11
CUST_2093,48.0,Female,Urban,Monthly,37.67,2022-03-26
CUST_2094,49.0,Female,Rural,Prepaid,47.93,2020-08-02
CUST_2095,58.0,Female,Rural,Monthly,45.78,2022-08-04
CUST_2096,67.0,Male,Urban,Prepaid,55.69,2019-09-11
CUST_2097,29.0,Female,Urban,Monthly,29.53,2020-10-18
CUST_2098,25.0,Female,Rural,Monthly,66.47,2022-04-05
CUST_2099,25.0,Female,Urban,Prepaid,71.54,2020-12-26
CUST_2100,67.0,Male,Urban,Monthly,49.62,2021-02-10
CUST_2101,45.0,Male,Rural,Monthly,16.41,2020-10-18
CUST_2102,37.0,Female,Rural,Monthly,37.11,2021-11-14
CUST_2103,,Female,Suburban,Monthly,54.74,2023-04-17
CUST_2104,24.0,Male,Urban,Yearly,55.58,2019-01-12
CUST_2105,,Male,Rural,Yearly,46.13,2019-07-10
CUST_2106,37.0,Male,Urban,Prepaid,66.51,2019-09-24
CUST_2107,,Male,Urban,Monthly,41.36,2020-03-07
CUST_2108,21.0,Female,Rural,Prepaid,64.76,2020-10-25
CUST_2109,23.0,Male,Suburban,Prepaid,50.02,2021-09-06
CUST_2110,39.0,Female,Rural,Prepaid,41.51,2021-07-11
CUST_2111,43.0,Female,Rural,Yearly,60.97,2018-01-15
CUST_2112,20.0,Male,Urban,Monthly,49.34,2021-02-03
CUST_2113,58.0,Male,Suburban,Prepaid,63.31,2021-03-23
CUST_2114,59.0,Male,Rural,Prepaid,93.6,2021-10-11
CUST_2115,31.0,Male,Urban,Yearly,35.99,2019-08-31
CUST_2116,28.0,Female,Rural,Prepaid,63.21,2019-06-10
CUST_2117,,Female,Urban,Prepaid,59.57,2019-05-29
CUST_2118,,Female,Rural,Yearly,76.69,2020-11-25
CUST_2119,40.0,Male,Suburban,Monthly,63.71,2020-08-14
CUST_2120,,Female,Rural,Prepaid,73.59,2019-12-13
CUST_2121,30.0,Male,Urban,Monthly,35.24,2022-05-31
CUST_2122,42.0,Female,Rural,Yearly,30.87,2019-05-09
CUST_2123,62.0,Male,Suburban,Yearly,35.89,2019-02-21
CUST_2124,68.0,Female,Suburban,Prepaid,47.65,2019-06-11
CUST_2125,36.0,Female,Suburban,Prepaid,70.74,2023-02-17
CUST_2126,,Male,Suburban,Prepaid,74.09,2022-05-06
CUST_2127,53.0,Female,Urban,Monthly,44.53,2020-04-07
CUST_2128,62.0,Female,Rural,Monthly,48.32,2023-06-11
CUST_2129,25.0,Male,Suburban,Prepaid,32.42,2020-04-03
CUST_2130,,Male,Rural,Monthly,51.09,2020-07-21
CUST_2131,49.0,Male,Urban,Monthly,47.03,2018-11-19
CUST_2132,,Male,Rural,Monthly,47.07,2018-08-16
CUST_2133,61.0,Male,Rural,Yearly,67.71,2022-02-06
CUST_2134,35.0,Female,Suburban,Monthly,56.07,2019-07-30
CUST_2135,23.0,Male,Suburban,Prepaid,30.39,2018-01-05
CUST_2136,35.0,Female,Urban,Monthly,11.75,2021-09-29
CUST_2137,36.0,Female,Rural,Yearly,58.28,2019-06-06
CUST_2138,39.0,Male,Urban,Prepaid,53.49,2018-03-22
CUST_2139,54.0,Female,Urban,Yearly,55.66,2019-11-11
CUST_2140,,Female,Urban,Prepaid,53.49,2021-12-02
CUST_2141,,Male,Suburban,Prepaid,32.83,2021-07-17
CUST_2142,20.0,Female,Suburban,Prepaid,47.15,2022-02-28
CUST_2143,,Male,Rural,Yearly,45.42,2018-01-27
CUST_2144,27.0,Male,Rural,Monthly,48.78,2022-09-26
CUST_2145,68.0,Male,Rural,Prepaid,63.18,2019-08-24
CUST_2146,,Female,Suburban,Yearly,41.34,2020-04-08
CUST_2147,46.0,Female,Suburban,Monthly,32.66,2022-04-12
CUST_2148,,Female,Urban,Yearly,70.1,2022-10-17
CUST_2149,50.0,Female,Suburban,Prepaid,39.05,2022-05-07
CUST_2150,24.0,Male,Urban,Prepaid,67.29,2021-10-05
CUST_2151,29.0,Female,Urban,Monthly,82.27,2018-02-01
CUST_2152,,Male,Suburban,Monthly,72.61,2019-04-29
CUST_2153,47.0,Female,Urban,Monthly,59.97,2022-02-15
CUST_2154,38.0,Female,Urban,Monthly,47.03,2022-01-17
CUST_2155,48.0,Female,Rural,Monthly,318.5,2021-05-11
CUST_2156,41.0,Female,Urban,Prepaid,49.66,2021-07-08
CUST_2157,,Female,Suburban,Monthly,71.23,2020-07-31
CUST_2158,54.0,Male,Suburban,Prepaid,59.58,2023-02-22
CUST_2159,21.0,Female,Urban,Prepaid,55.67,2020-08-29
CUST_2160,45.0,Female,Rural,Prepaid,50.74,2019-07-06
CUST_2161,61.0,Female,Suburban,Monthly,42.59,2019-06-14
CUST_2162,37.0,Female,Suburban,Yearly,49.97,2018-11-13
CUST_2163,41.0,Male,Rural,Prepaid,54.39,2018-12-10
CUST_2164,67.0,Female,Urban,Prepaid,46.15,2019-04-20
CUST_2165,,Male,Suburban,Prepaid,54.47,2018-07-23
CUST_2166,68.0,Female,Urban,Yearly,64.78,2021-05-19
CUST_2167,,Male,Urban,Monthly,54.16,2018-06-08
CUST_2168,58.0,Male,Urban,Yearly,41.98,2020-07-31
CUST_2169,53.0,Male,Urban,Yearly,8.67,2020-03-01
CUST_2170,,Male,Suburban,Prepaid,68.21,2019-04-16
CUST_2171,53.0,Male,Rural,Prepaid,48.34,2020-02-07
CUST_2172,19.0,Female,Suburban,Monthly,53.01,2019-04-27
CUST_2173,,Male,Rural,Prepaid,58.17,2022-10-11
CUST_2174,51.0,Female,Urban,Prepaid,58.18,2019-09-24
CUST_2175,,Male,Rural,Prepaid,61.37,2018-10-20
CUST_2176,23.0,Male,Urban,Monthly,65.13,2022-07-21
CUST_2177,56.0,Female,Suburban,Monthly,61.33,2019-07-28
CUST_2178,59.0,Male,Suburban,Prepaid,3.24,2022-08-23
CUST_2179,68.0,Male,Rural,Monthly,55.89,2018-06-18
CUST_2180,,Male,Urban,Prepaid,53.82,2022-07-04
CUST_2181,29.0,Male,Urban,Monthly,46.21,2021-06-02
CUST_2182,,Female,Rural,Monthly,57.19,2018-02-24
CUST_2183,62.0,Male,Urban,Prepaid,50.3,2022-02-20
CUST_2184,35.0,Male,Urban,Monthly,41.48,2022-06-09
CUST_2185,57.0,Female,Urban,Monthly,68.55,2021-03-04
CUST_2186,,Female,Suburban,Prepaid,55.22,2022-11-05
CUST_2187,32.0,Male,Suburban,Prepaid,52.59,2019-12-17
CUST_2188,,Male,Suburban,Yearly,18.75,2019-11-11
CUST_2189,,Female,Urban,Prepaid,81.93,2018-11-07
CUST_2190,43.0,Male,Suburban,Monthly,22.04,2021-06-02
CUST_2191,25.0,Female,Urban,Yearly,57.86,2018-08-22
CUST_2192,53.0,Male,Urban,Prepaid,60.69,2019-02-05
CUST_2193,65.0,Female,Rural,Prepaid,74.67,2018-01-30
CUST_2194,47.0,Female,Urban,Yearly,35.58,2021-08-13
CUST_2195,40.0,Female,Suburban,Prepaid,37.87,2019-10-27
CUST_2196,59.0,Male,Suburban,Monthly,62.01,2019-10-27
CUST_2197,61.0,Male,Urban,Monthly,59.76,2021-01-24
CUST_2198,,Male,Suburban,Monthly,75.53,2021-09-06
CUST_2199,,Male,Urban,Yearly,66.31,2020-06-07
CUST_2200,19.0,Female,Rural,Yearly,44.92,2021-02-18
CUST_2201,54.0,Female,Urban,Monthly,48.33,2018-05-22
CUST_2202,22.0,Female,Urban,Yearly,57.85,2022-03-08
CUST_2203,55.0,Male,Rural,Yearly,27.07,2019-10-16
CUST_2204,62.0,Male,Suburban,Yearly,58.42,2018-12-24
CUST_2205,58.0,Male,Rural,Monthly,59.5,2021-07-24
CUST_2206,64.0,Female,Rural,Prepaid,37.85,2020-11-21
CUST_2207,,Male,Urban,Monthly,46.81,2020-11-02
CUST_2208,,Male,Urban,Prepaid,20.27,2022-07-19
CUST_2209,,Female,Rural,Prepaid,63.93,2020-05-22
CUST_2210,37.0,Female,Suburban,Prepaid,56.27,2019-08-14
CUST_2211,19.0,Male,Rural,Yearly,30.4,2022-11-29
CUST_2212,,Female,Suburban,Prepaid,34.1,2021-08-09
CUST_2213,,Male,Rural,Monthly,43.48,2022-08-26
CUST_2214,34.0,Female,Rural,Monthly,62.74,2022-05-18
CUST_2215,,Female,Suburban,Prepaid,57.57,2020-04-20
CUST_2216,45.0,Female,Rural,Monthly,37.67,2020-01-15
CUST_2217,19.0,Male,Urban,Monthly,41.1,2020-10-23
CUST_2218,52.0,Male,Rural,Yearly,50.79,2021-12-31
CUST_2219,54.0,Male,Urban,Prepaid,37.99,2019-05-22
CUST_2220,,Female,Suburban,Prepaid,42.19,2019-10-10
CUST_2221,18.0,Female,Suburban,Monthly,60.38,2020-03-04
CUST_2222,57.0,Female,Urban,Prepaid,31.6,2022-06-16
CUST_2223,,Female,Rural,Prepaid,47.86,2021-02-24
CUST_2224,,Male,Urban,Prepaid,46.75,2018-02-18
CUST_2225,,Male,Urban,Monthly,49.36,2023-06-23
CUST_2226,40.0,Male,Suburban,Prepaid,53.96,2020-05-23
CUST_2227,64.0,Female,Urban,Monthly,59.22,2020-11-10
CUST_2228,48.0,Female,Rural,Yearly,61.76,2022-07-02
CUST_2229,,Male,Urban,Monthly,44.84,2022-09-27
CUST_2230,27.0,Female,Suburban,Prepaid,47.73,2018-06-15
CUST_2231,20.0,Male,Rural,Monthly,55.26,2018-01-19
CUST_2232,,Female,Suburban,Prepaid,52.7,2021-01-29
CUST_2233,33.0,Female,Urban,Prepaid,58.56,2023-01-12
CUST_2234,,Male,Urban,Prepaid,56.75,2021-09-29
CUST_2235,46.0,Male,Suburban,Prepaid,37.64,2022-04-19
CUST_2236,,Female,Suburban,Monthly,78.12,2018-07-21
CUST_2237,29.0,Male,Rural,Yearly,50.06,2018-09-14
CUST_2238,47.0,Male,Suburban,Yearly,60.5,2023-06-03
CUST_2239,58.0,Female,Suburban,Prepaid,59.16,2020-01-23
CUST_2240,,Female,Urban,Monthly,54.08,2023-03-14
CUST_2241,22.0,Female,Urban,Prepaid,53.94,2021-12-27
CUST_2242,,Male,Suburban,Monthly,63.91,2020-07-31
CUST_2243,,Female,Suburban,Prepaid,46.88,2022-10-10
CUST_2244,,Female,Urban,Yearly,61.63,2022-06-02
CUST_2245,29.0,Female,Rural,Yearly,57.54,2019-06-07
